source_ip,destination_ip,protocol,port,bytes,label,timestamp
10.0.0.5,1.1.1.1,UDP,443,57483,BENIGN,2024-01-07T10:06:50
192.168.1.5,9.9.9.9,TCP,3389,46971,DDoS,2024-01-04T20:34:50
192.168.1.10,1.1.1.1,UDP,80,8370,BENIGN,2024-01-01T23:08:39
192.168.1.2,8.8.4.4,ICMP,443,48515,BENIGN,2024-01-05T19:14:46
192.168.1.4,8.8.8.8,TCP,53,7641,BENIGN,2024-01-01T13:29:31
10.0.0.2,8.8.8.8,ICMP,25,60546,DoS-Hulk,2024-01-04T08:10:01
192.168.1.2,9.9.9.9,UDP,53,3739,BENIGN,2024-01-07T01:32:20
192.168.1.1,1.1.1.1,TCP,25,91876,Brute Force,2024-01-06T09:42:15
192.168.1.4,1.1.1.1,ICMP,53,83149,BENIGN,2024-01-01T12:54:00
10.0.0.5,8.8.8.8,TCP,25,38035,BENIGN,2024-01-07T20:45:59
192.168.1.3,8.8.8.8,ICMP,8080,20817,BENIGN,2024-01-02T22:23:49
10.0.0.1,8.8.4.4,TCP,22,54616,Brute Force,2024-01-01T22:31:42
192.168.1.7,8.8.4.4,UDP,3389,90862,BENIGN,2024-01-06T04:11:06
192.168.1.1,1.1.1.1,ICMP,443,11242,DDoS,2024-01-04T06:53:22
192.168.1.9,8.8.8.8,UDP,3389,61829,BENIGN,2024-01-02T00:18:34
192.168.1.9,8.8.8.8,TCP,443,44528,BENIGN,2024-01-01T15:19:06
192.168.1.6,1.1.1.1,TCP,25,14846,BENIGN,2024-01-07T22:39:28
192.168.1.10,9.9.9.9,TCP,3389,19905,Brute Force,2024-01-06T20:22:08
10.0.0.3,1.1.1.1,ICMP,3389,36017,BENIGN,2024-01-07T00:00:10
192.168.1.10,9.9.9.9,UDP,22,43004,Brute Force,2024-01-04T02:45:36
10.0.0.4,8.8.4.4,UDP,80,41626,DDoS,2024-01-06T17:32:12
10.0.0.4,8.8.4.4,TCP,80,40681,BENIGN,2024-01-05T20:42:56
10.0.0.3,8.8.8.8,UDP,8080,34631,PortScan,2024-01-07T01:42:11
192.168.1.2,9.9.9.9,UDP,3389,33897,BENIGN,2024-01-02T06:50:37
192.168.1.3,9.9.9.9,UDP,22,15279,DoS-Hulk,2024-01-04T15:24:47
10.0.0.4,8.8.8.8,UDP,22,48477,BENIGN,2024-01-07T18:02:43
192.168.1.2,9.9.9.9,ICMP,3389,43395,BENIGN,2024-01-05T07:08:42
192.168.1.1,1.1.1.1,UDP,53,96833,DDoS,2024-01-07T15:44:01
192.168.1.6,8.8.8.8,UDP,443,96322,BENIGN,2024-01-04T12:22:44
192.168.1.5,8.8.4.4,ICMP,80,81906,BENIGN,2024-01-04T03:53:54
10.0.0.2,9.9.9.9,UDP,3389,82564,DoS-GoldenEye,2024-01-01T05:28:14
192.168.1.1,8.8.4.4,TCP,22,43144,BENIGN,2024-01-02T12:04:35
10.0.0.1,9.9.9.9,TCP,53,66926,BENIGN,2024-01-04T01:25:10
192.168.1.8,8.8.8.8,UDP,80,33495,PortScan,2024-01-01T18:16:57
192.168.1.10,8.8.8.8,UDP,80,831,BENIGN,2024-01-06T09:41:55
10.0.0.1,8.8.8.8,UDP,25,1490,Brute Force,2024-01-01T12:50:33
192.168.1.2,8.8.4.4,TCP,53,47279,BENIGN,2024-01-07T23:59:59
10.0.0.1,1.1.1.1,ICMP,25,85369,BENIGN,2024-01-06T16:10:38
10.0.0.2,8.8.8.8,ICMP,22,41110,BENIGN,2024-01-04T01:16:35
192.168.1.8,8.8.8.8,UDP,22,3939,BENIGN,2024-01-06T23:58:45
192.168.1.2,9.9.9.9,UDP,3389,14633,BENIGN,2024-01-07T12:22:44
192.168.1.1,9.9.9.9,UDP,8080,32923,DDoS,2024-01-03T04:08:35
192.168.1.6,8.8.4.4,UDP,53,13554,BENIGN,2024-01-07T10:13:13
10.0.0.5,9.9.9.9,UDP,3389,6095,BENIGN,2024-01-06T06:15:24
192.168.1.3,8.8.8.8,ICMP,25,20982,BENIGN,2024-01-03T03:31:08
192.168.1.4,8.8.4.4,ICMP,3389,15477,BENIGN,2024-01-04T03:25:23
10.0.0.1,1.1.1.1,TCP,443,20867,BENIGN,2024-01-06T11:47:34
10.0.0.2,8.8.4.4,ICMP,53,70188,Brute Force,2024-01-03T16:40:34
10.0.0.4,9.9.9.9,UDP,3389,90292,BENIGN,2024-01-01T15:50:26
10.0.0.1,8.8.8.8,TCP,25,5990,DDoS,2024-01-05T04:34:25
10.0.0.3,8.8.4.4,UDP,25,61090,BENIGN,2024-01-05T17:54:37
10.0.0.4,8.8.8.8,TCP,80,88071,BENIGN,2024-01-03T00:06:35
192.168.1.7,1.1.1.1,TCP,8080,28434,BENIGN,2024-01-06T00:51:37
192.168.1.1,8.8.8.8,TCP,443,64441,BENIGN,2024-01-01T11:12:34
10.0.0.4,9.9.9.9,ICMP,80,94168,DoS-GoldenEye,2024-01-01T13:46:01
192.168.1.7,1.1.1.1,UDP,22,29785,DoS-Hulk,2024-01-05T12:15:15
192.168.1.10,8.8.4.4,ICMP,22,41786,DDoS,2024-01-02T11:53:56
10.0.0.5,9.9.9.9,TCP,53,92542,BENIGN,2024-01-06T00:23:49
192.168.1.10,9.9.9.9,UDP,8080,52078,BENIGN,2024-01-03T08:10:30
192.168.1.1,1.1.1.1,UDP,80,49345,BENIGN,2024-01-07T05:32:52
10.0.0.5,1.1.1.1,TCP,8080,19521,BENIGN,2024-01-03T03:47:05
192.168.1.5,8.8.4.4,TCP,3389,72134,BENIGN,2024-01-01T05:42:53
192.168.1.5,8.8.8.8,ICMP,53,73388,BENIGN,2024-01-06T14:53:01
10.0.0.4,9.9.9.9,TCP,3389,70330,DoS-GoldenEye,2024-01-03T10:16:49
192.168.1.5,8.8.8.8,TCP,22,83949,BENIGN,2024-01-01T01:18:02
192.168.1.6,8.8.4.4,ICMP,443,31668,BENIGN,2024-01-07T20:09:01
192.168.1.1,8.8.8.8,UDP,53,8223,BENIGN,2024-01-03T17:34:41
192.168.1.6,9.9.9.9,TCP,25,70050,DoS-Hulk,2024-01-07T00:36:56
192.168.1.7,8.8.4.4,ICMP,3389,89653,DDoS,2024-01-03T23:21:16
192.168.1.10,8.8.8.8,UDP,443,61373,BENIGN,2024-01-01T14:50:13
192.168.1.6,1.1.1.1,TCP,443,61689,BENIGN,2024-01-01T04:17:53
10.0.0.1,8.8.8.8,TCP,3389,59796,BENIGN,2024-01-06T03:55:19
192.168.1.2,1.1.1.1,TCP,25,6360,BENIGN,2024-01-04T21:23:37
10.0.0.3,8.8.8.8,TCP,8080,71589,DDoS,2024-01-04T23:28:14
192.168.1.6,8.8.4.4,UDP,80,71156,DDoS,2024-01-07T03:56:56
192.168.1.9,8.8.4.4,TCP,53,40398,DoS-GoldenEye,2024-01-01T07:05:45
192.168.1.9,1.1.1.1,ICMP,443,449,BENIGN,2024-01-06T09:26:40
192.168.1.6,1.1.1.1,TCP,22,48655,BENIGN,2024-01-02T16:47:17
192.168.1.6,8.8.8.8,UDP,3389,48569,Brute Force,2024-01-01T16:20:10
192.168.1.6,1.1.1.1,UDP,53,10667,BENIGN,2024-01-02T02:45:33
192.168.1.9,9.9.9.9,ICMP,3389,45388,DoS-GoldenEye,2024-01-01T03:55:12
192.168.1.2,1.1.1.1,ICMP,25,90752,DoS-Hulk,2024-01-02T11:03:30
10.0.0.1,8.8.4.4,TCP,8080,3312,PortScan,2024-01-05T08:31:28
10.0.0.4,8.8.4.4,TCP,80,2992,DoS-Hulk,2024-01-01T00:56:38
10.0.0.1,8.8.8.8,UDP,25,49079,BENIGN,2024-01-01T19:43:56
192.168.1.10,1.1.1.1,TCP,3389,20288,BENIGN,2024-01-06T17:43:09
192.168.1.10,1.1.1.1,UDP,8080,75039,BENIGN,2024-01-04T05:15:12
192.168.1.9,9.9.9.9,ICMP,80,5610,BENIGN,2024-01-07T21:15:10
10.0.0.1,8.8.4.4,TCP,3389,26793,DDoS,2024-01-01T14:06:29
192.168.1.1,8.8.4.4,UDP,80,54031,BENIGN,2024-01-01T13:12:50
192.168.1.3,8.8.4.4,TCP,80,62645,BENIGN,2024-01-03T11:45:50
192.168.1.5,8.8.8.8,TCP,25,41117,BENIGN,2024-01-07T11:53:20
192.168.1.2,1.1.1.1,UDP,53,75938,Brute Force,2024-01-04T11:38:33
192.168.1.7,8.8.4.4,TCP,53,45967,PortScan,2024-01-03T08:47:09
192.168.1.5,8.8.4.4,ICMP,8080,36793,BENIGN,2024-01-05T12:35:43
192.168.1.9,8.8.8.8,UDP,22,98947,Brute Force,2024-01-07T14:10:28
192.168.1.2,8.8.4.4,UDP,25,30601,BENIGN,2024-01-02T07:23:44
192.168.1.10,9.9.9.9,UDP,3389,30019,BENIGN,2024-01-03T21:51:44
10.0.0.3,8.8.8.8,TCP,80,1126,Brute Force,2024-01-04T09:54:10
10.0.0.4,1.1.1.1,TCP,3389,29200,BENIGN,2024-01-07T06:55:15
10.0.0.3,1.1.1.1,TCP,25,74810,BENIGN,2024-01-05T16:36:03
192.168.1.3,8.8.4.4,TCP,8080,95295,BENIGN,2024-01-02T20:43:39
192.168.1.5,8.8.8.8,TCP,3389,40776,BENIGN,2024-01-03T23:24:27
192.168.1.9,9.9.9.9,UDP,53,67614,DoS-GoldenEye,2024-01-04T16:19:01
10.0.0.3,9.9.9.9,ICMP,80,51047,BENIGN,2024-01-01T12:28:24
192.168.1.8,8.8.4.4,UDP,25,66453,DoS-Hulk,2024-01-06T01:53:12
192.168.1.4,9.9.9.9,ICMP,22,46882,Brute Force,2024-01-03T11:45:24
192.168.1.8,1.1.1.1,ICMP,22,72812,Brute Force,2024-01-07T09:10:05
192.168.1.3,1.1.1.1,TCP,3389,5757,Brute Force,2024-01-07T20:20:48
192.168.1.2,1.1.1.1,UDP,53,65634,BENIGN,2024-01-01T14:40:22
192.168.1.8,8.8.4.4,TCP,8080,90853,BENIGN,2024-01-05T19:23:38
192.168.1.1,9.9.9.9,TCP,53,60444,BENIGN,2024-01-07T09:37:00
10.0.0.1,1.1.1.1,ICMP,25,85319,DDoS,2024-01-01T19:48:45
192.168.1.9,9.9.9.9,TCP,22,49697,PortScan,2024-01-05T20:12:06
192.168.1.9,8.8.8.8,TCP,53,77169,PortScan,2024-01-01T13:40:30
10.0.0.4,1.1.1.1,UDP,80,71442,BENIGN,2024-01-04T05:33:13
192.168.1.9,8.8.8.8,UDP,8080,9940,BENIGN,2024-01-06T10:57:05
192.168.1.3,8.8.4.4,TCP,25,80204,BENIGN,2024-01-06T12:55:07
192.168.1.8,8.8.8.8,TCP,22,5511,Brute Force,2024-01-07T18:24:56
192.168.1.4,8.8.4.4,ICMP,25,674,BENIGN,2024-01-07T15:03:14
192.168.1.6,8.8.4.4,UDP,8080,59875,DDoS,2024-01-07T16:29:04
10.0.0.4,8.8.4.4,ICMP,80,25317,BENIGN,2024-01-04T02:16:03
10.0.0.3,8.8.4.4,ICMP,53,90808,BENIGN,2024-01-06T13:21:50
10.0.0.1,1.1.1.1,UDP,22,24059,DDoS,2024-01-02T05:06:54
10.0.0.1,8.8.8.8,UDP,25,55477,BENIGN,2024-01-06T00:53:02
192.168.1.6,9.9.9.9,ICMP,25,39905,BENIGN,2024-01-03T16:49:42
192.168.1.9,9.9.9.9,ICMP,8080,1229,BENIGN,2024-01-03T13:38:48
192.168.1.3,8.8.4.4,ICMP,3389,31715,BENIGN,2024-01-06T07:48:51
192.168.1.7,9.9.9.9,TCP,443,10624,BENIGN,2024-01-05T01:10:40
192.168.1.6,9.9.9.9,ICMP,25,13001,DoS-GoldenEye,2024-01-03T20:25:47
192.168.1.8,1.1.1.1,ICMP,22,37285,BENIGN,2024-01-03T00:40:04
192.168.1.2,9.9.9.9,ICMP,443,50916,Brute Force,2024-01-02T16:03:25
192.168.1.10,8.8.4.4,ICMP,443,32376,BENIGN,2024-01-03T09:12:13
192.168.1.8,1.1.1.1,UDP,80,94787,PortScan,2024-01-01T11:21:55
10.0.0.4,9.9.9.9,UDP,53,17776,BENIGN,2024-01-01T09:19:41
10.0.0.4,8.8.8.8,UDP,8080,36045,BENIGN,2024-01-05T20:47:31
192.168.1.1,8.8.8.8,UDP,53,58954,BENIGN,2024-01-04T13:43:18
192.168.1.7,1.1.1.1,TCP,8080,80638,BENIGN,2024-01-06T21:29:36
192.168.1.6,9.9.9.9,UDP,25,16512,BENIGN,2024-01-04T20:04:10
10.0.0.1,8.8.4.4,TCP,443,43891,DDoS,2024-01-07T19:45:26
192.168.1.7,9.9.9.9,TCP,8080,23516,DoS-GoldenEye,2024-01-07T22:46:06
192.168.1.8,1.1.1.1,TCP,25,55153,BENIGN,2024-01-06T17:31:55
192.168.1.1,9.9.9.9,ICMP,22,13062,BENIGN,2024-01-04T19:35:07
192.168.1.5,8.8.8.8,TCP,8080,21548,Brute Force,2024-01-06T07:39:43
10.0.0.5,1.1.1.1,ICMP,53,88038,DoS-Hulk,2024-01-07T12:34:18
192.168.1.4,1.1.1.1,TCP,3389,70405,BENIGN,2024-01-07T08:50:26
192.168.1.3,8.8.4.4,ICMP,443,55570,BENIGN,2024-01-07T01:55:29
192.168.1.3,9.9.9.9,UDP,22,8016,DoS-Hulk,2024-01-03T18:01:05
192.168.1.6,9.9.9.9,UDP,25,72797,BENIGN,2024-01-01T15:05:22
192.168.1.5,1.1.1.1,UDP,25,10481,BENIGN,2024-01-04T16:57:21
192.168.1.10,1.1.1.1,UDP,80,63150,PortScan,2024-01-03T19:31:15
192.168.1.1,9.9.9.9,TCP,22,95749,BENIGN,2024-01-01T22:28:16
192.168.1.7,9.9.9.9,UDP,3389,51265,BENIGN,2024-01-01T10:35:42
192.168.1.7,8.8.8.8,UDP,8080,4852,BENIGN,2024-01-07T21:01:28
192.168.1.2,8.8.8.8,TCP,8080,14043,DDoS,2024-01-06T05:09:22
10.0.0.4,8.8.4.4,UDP,443,40861,BENIGN,2024-01-04T00:24:55
192.168.1.2,9.9.9.9,ICMP,3389,35327,BENIGN,2024-01-05T20:32:55
10.0.0.2,9.9.9.9,ICMP,443,99651,BENIGN,2024-01-02T21:31:01
192.168.1.1,8.8.4.4,TCP,3389,93696,DoS-GoldenEye,2024-01-02T14:01:14
10.0.0.1,9.9.9.9,ICMP,3389,25987,BENIGN,2024-01-01T16:27:23
192.168.1.4,1.1.1.1,TCP,53,52114,BENIGN,2024-01-05T12:47:40
10.0.0.5,9.9.9.9,ICMP,22,6109,PortScan,2024-01-06T10:19:29
192.168.1.9,9.9.9.9,TCP,3389,15559,BENIGN,2024-01-07T00:05:17
10.0.0.1,8.8.4.4,TCP,25,19344,BENIGN,2024-01-05T08:09:30
192.168.1.1,9.9.9.9,UDP,80,19458,BENIGN,2024-01-06T13:30:48
10.0.0.5,8.8.4.4,TCP,443,75506,Brute Force,2024-01-04T17:18:19
192.168.1.7,8.8.4.4,TCP,53,88403,DoS-GoldenEye,2024-01-05T07:43:51
192.168.1.6,1.1.1.1,UDP,53,64370,BENIGN,2024-01-04T04:42:57
192.168.1.7,8.8.8.8,TCP,8080,49122,BENIGN,2024-01-07T22:54:08
192.168.1.4,9.9.9.9,UDP,443,78678,PortScan,2024-01-07T19:23:08
192.168.1.6,1.1.1.1,TCP,443,94948,BENIGN,2024-01-01T20:19:00
10.0.0.5,8.8.4.4,TCP,3389,69491,BENIGN,2024-01-02T23:58:09
192.168.1.1,8.8.8.8,UDP,443,95590,DoS-GoldenEye,2024-01-03T19:16:52
10.0.0.1,1.1.1.1,ICMP,80,79148,BENIGN,2024-01-07T00:10:53
192.168.1.5,8.8.4.4,ICMP,3389,37752,BENIGN,2024-01-03T18:11:43
10.0.0.2,1.1.1.1,ICMP,25,40612,BENIGN,2024-01-05T04:30:12
192.168.1.9,9.9.9.9,UDP,25,84451,BENIGN,2024-01-04T10:14:45
192.168.1.1,8.8.4.4,UDP,53,17071,PortScan,2024-01-04T04:15:46
10.0.0.3,9.9.9.9,ICMP,443,81411,BENIGN,2024-01-06T20:03:03
10.0.0.4,1.1.1.1,ICMP,3389,38873,BENIGN,2024-01-02T05:56:06
192.168.1.1,9.9.9.9,UDP,25,86490,BENIGN,2024-01-01T21:41:34
192.168.1.10,9.9.9.9,ICMP,443,38316,BENIGN,2024-01-03T02:36:21
192.168.1.3,1.1.1.1,TCP,53,83468,BENIGN,2024-01-04T03:38:07
192.168.1.3,1.1.1.1,UDP,443,66412,BENIGN,2024-01-05T05:33:09
192.168.1.8,8.8.8.8,TCP,443,67696,Brute Force,2024-01-01T20:48:29
10.0.0.1,8.8.4.4,UDP,8080,75201,BENIGN,2024-01-07T21:24:21
10.0.0.3,8.8.4.4,TCP,443,89038,BENIGN,2024-01-05T06:09:41
192.168.1.6,8.8.8.8,ICMP,80,29323,DDoS,2024-01-04T11:32:34
192.168.1.5,8.8.4.4,TCP,25,61362,BENIGN,2024-01-01T07:48:49
192.168.1.1,9.9.9.9,ICMP,80,9421,BENIGN,2024-01-03T21:42:46
192.168.1.10,8.8.4.4,TCP,443,59056,BENIGN,2024-01-07T13:15:01
10.0.0.1,8.8.4.4,UDP,8080,2793,DoS-Hulk,2024-01-06T17:39:00
10.0.0.2,8.8.8.8,TCP,8080,21535,BENIGN,2024-01-01T21:21:26
10.0.0.3,8.8.8.8,TCP,53,40544,BENIGN,2024-01-02T20:19:41
10.0.0.1,8.8.8.8,UDP,443,34516,BENIGN,2024-01-07T00:24:29
192.168.1.9,1.1.1.1,UDP,25,59833,Brute Force,2024-01-01T15:06:07
192.168.1.6,8.8.8.8,UDP,22,81589,BENIGN,2024-01-05T12:04:09
10.0.0.2,8.8.8.8,ICMP,53,17158,Brute Force,2024-01-05T16:05:23
192.168.1.3,9.9.9.9,UDP,80,33571,BENIGN,2024-01-03T10:52:57
192.168.1.6,9.9.9.9,TCP,22,65115,BENIGN,2024-01-07T08:59:51
10.0.0.2,9.9.9.9,TCP,53,67395,BENIGN,2024-01-03T22:22:33
10.0.0.5,9.9.9.9,UDP,25,43197,BENIGN,2024-01-02T23:30:04
10.0.0.1,1.1.1.1,ICMP,8080,81589,DoS-Hulk,2024-01-06T06:36:12
192.168.1.4,9.9.9.9,ICMP,3389,14365,PortScan,2024-01-07T07:13:18
192.168.1.5,8.8.4.4,TCP,3389,89079,BENIGN,2024-01-07T14:50:38
192.168.1.9,8.8.4.4,UDP,25,74640,BENIGN,2024-01-02T20:44:33
192.168.1.7,1.1.1.1,ICMP,8080,2440,BENIGN,2024-01-02T05:18:15
10.0.0.5,8.8.4.4,TCP,443,79172,BENIGN,2024-01-04T19:21:33
10.0.0.5,8.8.4.4,UDP,3389,71323,BENIGN,2024-01-06T23:55:33
192.168.1.6,8.8.4.4,ICMP,80,25405,Brute Force,2024-01-03T11:38:46
10.0.0.1,9.9.9.9,ICMP,3389,29947,BENIGN,2024-01-01T20:44:53
192.168.1.4,8.8.4.4,UDP,443,50290,DoS-GoldenEye,2024-01-01T18:31:00
192.168.1.7,8.8.8.8,UDP,53,47387,BENIGN,2024-01-01T14:44:04
10.0.0.3,8.8.8.8,TCP,3389,5780,BENIGN,2024-01-03T01:57:42
192.168.1.7,8.8.4.4,ICMP,8080,73900,BENIGN,2024-01-05T07:55:06
10.0.0.4,9.9.9.9,TCP,3389,755,DDoS,2024-01-05T06:14:46
192.168.1.3,8.8.4.4,TCP,8080,85538,BENIGN,2024-01-01T15:33:21
10.0.0.3,9.9.9.9,TCP,22,80586,PortScan,2024-01-01T00:48:52
192.168.1.4,9.9.9.9,UDP,8080,27388,BENIGN,2024-01-03T01:41:31
192.168.1.8,1.1.1.1,ICMP,3389,65365,DoS-Hulk,2024-01-04T11:35:25
10.0.0.3,9.9.9.9,TCP,80,51902,BENIGN,2024-01-07T06:11:03
192.168.1.8,8.8.4.4,TCP,22,10154,BENIGN,2024-01-05T05:20:13
192.168.1.5,1.1.1.1,ICMP,53,17663,BENIGN,2024-01-01T07:39:24
192.168.1.8,1.1.1.1,ICMP,22,40795,BENIGN,2024-01-04T15:19:08
192.168.1.10,8.8.4.4,TCP,8080,92699,BENIGN,2024-01-07T20:25:05
192.168.1.5,8.8.4.4,ICMP,8080,99682,BENIGN,2024-01-05T15:57:14
192.168.1.5,1.1.1.1,ICMP,443,931,BENIGN,2024-01-07T23:23:35
10.0.0.2,1.1.1.1,UDP,53,87241,Brute Force,2024-01-01T21:41:19
192.168.1.8,1.1.1.1,ICMP,25,54367,PortScan,2024-01-07T09:46:27
10.0.0.1,9.9.9.9,TCP,443,88430,BENIGN,2024-01-02T07:59:02
192.168.1.3,8.8.4.4,TCP,25,15643,DDoS,2024-01-01T08:53:20
192.168.1.2,9.9.9.9,UDP,80,2582,DDoS,2024-01-06T18:53:46
192.168.1.2,8.8.4.4,UDP,3389,97331,BENIGN,2024-01-05T12:43:37
10.0.0.5,8.8.8.8,ICMP,53,52846,BENIGN,2024-01-06T13:43:41
10.0.0.3,8.8.8.8,TCP,25,43733,BENIGN,2024-01-01T15:54:04
192.168.1.4,8.8.4.4,TCP,3389,10739,DoS-Hulk,2024-01-01T00:17:37
192.168.1.7,8.8.4.4,UDP,53,49709,Brute Force,2024-01-04T16:34:29
192.168.1.7,9.9.9.9,UDP,25,60128,BENIGN,2024-01-03T08:05:35
192.168.1.10,9.9.9.9,UDP,443,11056,DoS-Hulk,2024-01-01T17:05:07
192.168.1.7,8.8.4.4,ICMP,22,98707,BENIGN,2024-01-02T20:14:29
192.168.1.1,8.8.4.4,UDP,3389,92198,BENIGN,2024-01-03T06:07:25
10.0.0.2,9.9.9.9,ICMP,22,54909,BENIGN,2024-01-02T04:27:02
10.0.0.4,8.8.4.4,TCP,3389,60767,PortScan,2024-01-03T16:00:01
10.0.0.3,8.8.8.8,UDP,80,38941,PortScan,2024-01-03T00:02:06
192.168.1.1,9.9.9.9,ICMP,8080,9314,BENIGN,2024-01-06T01:42:38
192.168.1.4,8.8.8.8,ICMP,3389,85210,BENIGN,2024-01-05T14:03:05
10.0.0.4,8.8.8.8,UDP,22,6716,BENIGN,2024-01-06T05:46:47
192.168.1.7,8.8.8.8,TCP,53,60345,BENIGN,2024-01-01T16:48:01
192.168.1.1,8.8.4.4,TCP,22,60409,BENIGN,2024-01-07T23:13:28
10.0.0.1,9.9.9.9,UDP,8080,56558,BENIGN,2024-01-03T11:02:59
192.168.1.10,8.8.4.4,UDP,53,4330,BENIGN,2024-01-07T21:21:31
192.168.1.7,8.8.8.8,ICMP,53,35639,DDoS,2024-01-06T02:23:22
10.0.0.4,1.1.1.1,TCP,8080,67113,PortScan,2024-01-03T15:47:05
10.0.0.1,9.9.9.9,ICMP,8080,40859,BENIGN,2024-01-06T16:37:57
192.168.1.10,1.1.1.1,UDP,3389,28515,BENIGN,2024-01-06T12:36:24
192.168.1.7,9.9.9.9,ICMP,25,56566,BENIGN,2024-01-03T03:32:43
192.168.1.5,1.1.1.1,ICMP,80,1700,BENIGN,2024-01-01T10:24:51
192.168.1.8,8.8.8.8,UDP,443,64079,BENIGN,2024-01-05T00:58:43
192.168.1.6,8.8.8.8,TCP,3389,25580,BENIGN,2024-01-03T14:56:17
10.0.0.4,1.1.1.1,ICMP,25,11614,BENIGN,2024-01-01T19:07:04
192.168.1.7,9.9.9.9,ICMP,8080,8768,PortScan,2024-01-04T08:41:20
192.168.1.3,1.1.1.1,UDP,3389,53277,BENIGN,2024-01-04T17:52:55
10.0.0.1,8.8.8.8,ICMP,80,59001,DDoS,2024-01-01T23:13:21
192.168.1.6,8.8.8.8,ICMP,443,87932,BENIGN,2024-01-03T00:50:15
10.0.0.3,1.1.1.1,ICMP,22,49081,BENIGN,2024-01-07T22:02:30
192.168.1.4,9.9.9.9,ICMP,22,29291,BENIGN,2024-01-02T10:25:01
10.0.0.4,8.8.8.8,UDP,22,67295,DDoS,2024-01-01T21:43:02
192.168.1.7,8.8.8.8,TCP,443,57784,DoS-Hulk,2024-01-01T14:01:38
10.0.0.2,8.8.4.4,UDP,8080,34404,BENIGN,2024-01-01T17:28:16
10.0.0.1,8.8.8.8,UDP,22,79378,DoS-GoldenEye,2024-01-03T16:52:38
10.0.0.5,1.1.1.1,UDP,8080,74107,BENIGN,2024-01-02T03:07:26
10.0.0.2,8.8.8.8,ICMP,25,21141,Brute Force,2024-01-06T06:24:57
192.168.1.9,8.8.8.8,TCP,8080,65705,DoS-GoldenEye,2024-01-06T04:04:03
192.168.1.1,9.9.9.9,ICMP,22,38307,Brute Force,2024-01-04T17:47:56
192.168.1.7,9.9.9.9,ICMP,53,12685,PortScan,2024-01-02T05:57:01
192.168.1.8,1.1.1.1,ICMP,443,21489,BENIGN,2024-01-01T00:34:13
10.0.0.4,9.9.9.9,TCP,8080,4005,BENIGN,2024-01-05T03:41:53
10.0.0.2,8.8.4.4,ICMP,80,36817,DoS-Hulk,2024-01-01T03:23:35
10.0.0.1,9.9.9.9,UDP,25,89774,BENIGN,2024-01-04T21:52:34
192.168.1.3,8.8.4.4,TCP,22,30308,DoS-Hulk,2024-01-01T17:06:12
192.168.1.6,8.8.8.8,ICMP,3389,68247,BENIGN,2024-01-06T00:28:38
192.168.1.6,9.9.9.9,TCP,3389,20066,BENIGN,2024-01-04T18:19:39
10.0.0.1,9.9.9.9,UDP,443,84676,BENIGN,2024-01-02T05:17:04
192.168.1.10,8.8.4.4,ICMP,80,23843,BENIGN,2024-01-05T09:42:04
192.168.1.10,8.8.8.8,TCP,22,17963,BENIGN,2024-01-05T21:31:56
192.168.1.5,1.1.1.1,TCP,53,98654,BENIGN,2024-01-06T21:39:10
192.168.1.8,8.8.8.8,ICMP,443,75761,BENIGN,2024-01-04T17:06:45
192.168.1.3,9.9.9.9,ICMP,80,30874,PortScan,2024-01-05T08:58:37
192.168.1.5,1.1.1.1,ICMP,443,33663,DoS-Hulk,2024-01-07T12:45:52
192.168.1.2,1.1.1.1,ICMP,25,648,DoS-GoldenEye,2024-01-02T10:08:01
10.0.0.1,8.8.4.4,UDP,53,79008,BENIGN,2024-01-04T08:31:33
10.0.0.1,8.8.4.4,TCP,80,81700,DoS-GoldenEye,2024-01-07T14:56:12
192.168.1.6,8.8.4.4,TCP,80,26941,DoS-GoldenEye,2024-01-06T17:03:29
192.168.1.9,1.1.1.1,ICMP,53,31847,BENIGN,2024-01-02T10:11:49
10.0.0.5,1.1.1.1,UDP,80,89416,BENIGN,2024-01-03T16:11:09
192.168.1.4,8.8.4.4,ICMP,80,12683,BENIGN,2024-01-03T11:34:10
10.0.0.3,9.9.9.9,ICMP,53,42815,BENIGN,2024-01-06T07:20:11
192.168.1.1,9.9.9.9,TCP,80,49092,BENIGN,2024-01-01T05:32:08
10.0.0.2,8.8.4.4,ICMP,443,42838,BENIGN,2024-01-07T08:23:36
10.0.0.5,8.8.4.4,ICMP,80,80460,BENIGN,2024-01-04T13:13:39
10.0.0.4,1.1.1.1,ICMP,53,24634,BENIGN,2024-01-05T10:24:19
192.168.1.9,9.9.9.9,ICMP,80,75668,DoS-Hulk,2024-01-03T07:07:48
10.0.0.2,9.9.9.9,TCP,3389,56169,PortScan,2024-01-02T21:47:44
192.168.1.6,9.9.9.9,ICMP,80,49976,BENIGN,2024-01-01T05:40:15
192.168.1.6,8.8.4.4,ICMP,80,88762,BENIGN,2024-01-02T15:34:43
10.0.0.3,1.1.1.1,ICMP,25,10938,BENIGN,2024-01-05T23:03:44
192.168.1.6,8.8.8.8,TCP,22,48608,Brute Force,2024-01-03T09:39:42
10.0.0.1,9.9.9.9,ICMP,22,28284,PortScan,2024-01-04T15:35:49
10.0.0.4,8.8.4.4,UDP,53,44332,DoS-GoldenEye,2024-01-05T14:36:15
192.168.1.9,9.9.9.9,TCP,25,64004,PortScan,2024-01-02T02:08:29
